YYYYMMDDhhmm,UTIS,CPU_UTIL,MEM_UTIL,NET_UTIL,DISK_UTIL,CPU_ALLOC,MEM_ALLOC,PHYS_CPUS,PHYS_MEM
201107020935,1309617300,0.05760,2.00862,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107020940,1309617600,0.06960,1.97669,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107020945,1309617900,0.05280,1.98308,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107020950,1309618200,0.06720,1.98308,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107020955,1309618500,0.09480,1.97669,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021000,1309618800,0.06240,1.97669,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021005,1309619100,0.06420,1.97669,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021010,1309619400,0.05880,1.97669,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021015,1309619700,0.05580,1.98308,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021020,1309620000,0.06240,1.98308,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021025,1309620300,0.07140,2.01182,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021030,1309620600,0.06240,2.01182,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021035,1309620900,0.05220,2.00862,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021040,1309621200,0.05880,1.97669,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021045,1309621500,0.05880,1.96072,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021050,1309621800,0.06240,1.95753,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021055,1309622100,0.05280,1.94476,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021100,1309622400,0.06000,1.94156,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021105,1309622700,0.05160,1.94156,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021110,1309623000,0.05520,1.94156,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021115,1309623300,0.17160,1.94795,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021120,1309623600,0.06060,1.94795,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021125,1309623900,0.06600,1.97988,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021130,1309624200,4.36080,2.62813,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021135,1309624500,4.42980,2.62813,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021140,1309624800,4.35780,2.59301,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021145,1309625100,4.49940,2.59939,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021150,1309625400,4.85220,2.68562,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021155,1309625700,4.27500,2.63133,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021200,1309626000,3.78180,2.70797,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021205,1309626300,4.19400,2.69200,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021210,1309626600,3.35220,2.66326,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021215,1309626900,3.74400,2.60897,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021220,1309627200,2.29080,2.40141,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021225,1309627500,1.96440,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021230,1309627800,2.00460,2.96663,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021235,1309628100,1.37820,2.96982,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021240,1309628400,2.33400,2.96344,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021245,1309628700,2.12460,2.77822,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021250,1309629000,2.59500,2.86764,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021255,1309629300,2.18820,2.86764,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021300,1309629600,3.78240,2.77822,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021305,1309629900,3.41100,3.13907,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021310,1309630200,3.12480,3.15823,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021315,1309630500,1.27440,2.17468,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021320,1309630800,2.21460,2.93470,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021325,1309631100,2.75700,2.61217,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021330,1309631400,2.20500,2.73671,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021335,1309631700,2.98860,2.89957,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021340,1309632000,2.14800,4.82197,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021345,1309632300,1.48620,5.48619,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021350,1309632600,1.20480,6.41227,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021355,1309632900,1.67340,4.68146,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021400,1309633200,0.67380,4.52180,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021405,1309633500,0.43860,8.41131,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021410,1309633800,0.64380,3.55102,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021415,1309634100,1.95360,4.42919,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021420,1309634400,1.24860,3.17101,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021425,1309634700,3.78720,5.79595,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021430,1309635000,2.19360,5.49577,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021435,1309635300,1.95300,3.71068,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021440,1309635600,3.70500,4.95609,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021445,1309635900,5.23500,5.09660,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021450,1309636200,3.61980,4.50902,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021455,1309636500,2.43480,3.70110,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021500,1309636800,1.11960,3.04008,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021505,1309637100,0.30120,2.82293,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021510,1309637400,0.30720,2.12997,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021515,1309637700,0.14400,2.15871,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021520,1309638000,0.08220,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021525,1309638300,0.07560,2.13316,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021530,1309638600,0.06060,2.13316,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021535,1309638900,0.06240,2.12997,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021540,1309639200,0.21120,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021545,1309639500,0.15060,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021550,1309639800,0.18180,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021555,1309640100,0.16920,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021600,1309640400,0.19140,2.18745,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021605,1309640700,0.43320,2.67604,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021610,1309641000,0.62700,3.93422,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021615,1309641300,2.80620,4.01086,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021620,1309641600,0.94800,3.04008,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021625,1309641900,0.62760,3.07201,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021630,1309642200,0.95880,3.30193,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021635,1309642500,1.20600,3.87674,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021640,1309642800,1.08960,4.61121,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021645,1309643100,1.88640,5.57880,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021650,1309643400,1.05660,4.73256,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021655,1309643700,0.87120,4.66550,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021700,1309644000,1.04820,4.50902,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021705,1309644300,0.73800,4.46432,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021710,1309644600,0.63180,4.12263,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021715,1309644900,0.50340,4.13859,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021720,1309645200,1.18020,5.45745,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021725,1309645500,1.14720,3.93103,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021730,1309645800,0.64800,4.68146,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021735,1309646100,2.01120,6.40269,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021740,1309646400,3.91800,6.23982,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021745,1309646700,5.86260,5.56283,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021750,1309647000,2.58300,6.68051,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021755,1309647300,1.38600,6.85934,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021800,1309647600,1.05960,6.44420,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021805,1309647900,1.06320,6.98068,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021810,1309648200,1.01580,6.20150,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021815,1309648500,1.13280,6.45697,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021820,1309648800,4.89240,7.45330,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021825,1309649100,3.88920,7.63532,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021830,1309649400,1.74000,6.20789,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021835,1309649700,1.48560,5.87897,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021840,1309650000,1.14720,5.98755,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021845,1309650300,1.55160,5.97158,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021850,1309650600,0.91620,6.19831,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021855,1309650900,3.12840,5.50216,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021900,1309651200,5.77140,5.71292,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021905,1309651500,3.71040,5.94604,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021910,1309651800,2.88180,5.07744,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021915,1309652100,1.45740,5.03912,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021920,1309652400,2.43960,5.15728,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021925,1309652700,1.24980,5.97797,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021930,1309653000,1.11600,6.05461,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021935,1309653300,1.34880,6.10570,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021940,1309653600,0.73500,5.95881,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021945,1309653900,1.51800,6.70925,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021950,1309654200,1.90200,6.06419,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107021955,1309654500,0.72240,6.21108,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022000,1309654800,2.05260,7.22657,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022005,1309655100,2.44080,6.67731,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022010,1309655400,3.21420,7.91314,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022015,1309655700,2.04180,8.19735,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022020,1309656000,1.19160,5.46384,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022025,1309656300,5.32800,7.83970,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022030,1309656600,5.74380,6.75396,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022035,1309656900,1.41060,4.68466,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022040,1309657200,0.87720,4.64634,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022045,1309657500,4.57980,3.13269,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022050,1309657800,4.48980,3.71707,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022055,1309658100,0.44100,3.87993,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022100,1309658400,2.59680,4.15775,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022105,1309658700,1.64220,4.06515,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022110,1309659000,1.48980,4.74853,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022115,1309659300,2.03820,2.78780,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022120,1309659600,1.85340,2.58343,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022125,1309659900,2.94240,2.73352,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022130,1309660200,2.42640,3.06882,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022135,1309660500,3.45360,3.01453,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022140,1309660800,1.54080,2.18426,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022145,1309661100,0.76140,2.16510,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022150,1309661400,0.80220,2.16829,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022155,1309661700,0.76800,2.16190,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022200,1309662000,1.09560,2.47805,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022205,1309662300,0.91080,2.16510,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022210,1309662600,0.78960,2.16829,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022215,1309662900,1.23180,2.17787,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022220,1309663200,1.16520,2.17148,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022225,1309663500,1.36500,2.29603,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022230,1309663800,4.21440,3.08479,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022235,1309664100,4.33140,2.99537,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022240,1309664400,2.68560,2.28006,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022245,1309664700,1.70880,2.28645,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022250,1309665000,1.78500,2.50359,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022255,1309665300,1.29120,2.49401,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022300,1309665600,2.52900,2.38225,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022305,1309665900,2.28420,2.44292,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022310,1309666200,1.97040,2.31519,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022315,1309666500,1.71480,2.34393,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022320,1309666800,1.19460,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022325,1309667100,0.67620,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022330,1309667400,0.72120,2.13636,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022335,1309667700,0.57240,2.12678,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022340,1309668000,0.06120,2.09484,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022345,1309668300,0.07980,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022350,1309668600,0.80760,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107022355,1309668900,0.42900,2.09165,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030000,1309669200,2.39400,3.71707,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030005,1309669500,1.42260,3.72026,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030010,1309669800,1.64820,3.60850,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030015,1309670100,2.03460,2.81016,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030020,1309670400,1.40460,3.96296,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030025,1309670700,2.56020,4.07153,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030030,1309671000,1.26000,2.56746,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030035,1309671300,0.09420,2.58662,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030040,1309671600,1.07760,2.58662,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030045,1309671900,0.09120,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030050,1309672200,0.06180,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030055,1309672500,0.05220,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030100,1309672800,0.05880,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030105,1309673100,0.39000,3.20294,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030110,1309673400,0.07080,3.20294,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030115,1309673700,0.06300,3.20933,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030120,1309674000,0.06420,3.20933,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030125,1309674300,0.06240,3.20613,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030130,1309674600,0.25380,3.59572,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030135,1309674900,1.38960,3.67556,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030140,1309675200,0.08460,3.22210,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030145,1309675500,0.07140,3.06243,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030150,1309675800,0.07800,2.99218,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030155,1309676100,0.06540,2.91234,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030200,1309676400,0.06660,2.90915,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030205,1309676700,0.06840,2.83251,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030210,1309677000,0.06840,2.83251,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030215,1309677300,0.06660,2.76226,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030220,1309677600,0.06780,2.75906,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030225,1309677900,0.05820,2.76545,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030230,1309678200,0.37080,3.16143,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030235,1309678500,0.69120,2.90276,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030240,1309678800,0.08220,2.87083,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030245,1309679100,0.08940,2.88041,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030250,1309679400,0.23460,3.51908,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030255,1309679700,0.74760,2.77822,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030300,1309680000,0.06600,2.69839,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030305,1309680300,0.06240,2.69839,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030310,1309680600,0.06720,2.69839,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030315,1309680900,0.66060,3.19975,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030320,1309681200,0.19200,2.58981,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030325,1309681500,0.04980,2.58662,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030330,1309681800,0.07920,2.62175,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030335,1309682100,0.05220,2.49401,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030340,1309682400,0.05640,2.49082,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030345,1309682700,0.04980,2.46527,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030350,1309683000,0.05640,2.46208,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030355,1309683300,0.04560,2.45889,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030400,1309683600,0.05460,2.45889,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030405,1309683900,0.04980,2.45889,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030410,1309684200,0.05700,2.45889,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030415,1309684500,0.04920,2.46527,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030420,1309684800,0.08220,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030425,1309685100,0.04680,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030430,1309685400,0.07440,2.13636,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030435,1309685700,0.04920,2.13636,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030440,1309686000,0.05220,2.13316,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030445,1309686300,0.04800,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030450,1309686600,0.05700,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030455,1309686900,0.04680,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030500,1309687200,0.05580,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030505,1309687500,0.04980,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030510,1309687800,0.05820,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030515,1309688100,0.04560,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030520,1309688400,0.05580,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030525,1309688700,0.04380,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030530,1309689000,0.07380,2.13636,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030535,1309689300,0.04500,2.13316,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030540,1309689600,0.05400,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030545,1309689900,0.04560,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030550,1309690200,0.05580,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030555,1309690500,0.04620,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030600,1309690800,0.05460,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030605,1309691100,0.04680,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030610,1309691400,0.05640,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030615,1309691700,0.04680,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030620,1309692000,0.05580,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030625,1309692300,0.04440,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030630,1309692600,0.07140,2.13636,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030635,1309692900,0.08880,2.13316,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030640,1309693200,0.36840,2.35670,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030645,1309693500,0.16560,2.24812,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030650,1309693800,0.45900,2.24493,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030655,1309694100,0.04920,2.24493,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030700,1309694400,0.45840,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030705,1309694700,0.05220,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030710,1309695000,0.45540,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030715,1309695300,0.04980,2.24493,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030720,1309695600,0.45720,2.24174,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030725,1309695900,0.04980,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030730,1309696200,0.47220,2.27367,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030735,1309696500,0.04980,2.27367,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030740,1309696800,0.45300,2.27048,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030745,1309697100,0.04560,2.24493,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030750,1309697400,0.45720,2.24174,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030755,1309697700,0.05040,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030800,1309698000,0.05460,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030805,1309698300,0.45300,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030810,1309698600,0.05460,2.23854,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030815,1309698900,0.44400,2.24493,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030820,1309699200,0.05880,2.24493,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030825,1309699500,0.06060,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030830,1309699800,0.07560,2.13316,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030835,1309700100,0.05340,2.12997,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030840,1309700400,0.05580,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030845,1309700700,0.04740,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030850,1309701000,0.05640,2.10442,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030855,1309701300,0.04560,2.10123,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030900,1309701600,0.05460,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030905,1309701900,0.04860,2.09804,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030910,1309702200,0.05820,2.10762,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030915,1309702500,0.04980,2.11400,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030920,1309702800,0.05640,2.11081,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030925,1309703100,0.04800,2.11081,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030930,1309703400,0.07380,2.14274,NaN,NaN,6.00000,31.93400,6.00000,31.93400
201107030935,1309703700,0.04980,2.14274,NaN,NaN,6.00000,31.93400,6.00000,31.93400
